event_num,yr,start_idx,stop_idx,max_precip,t_global,x_idx,y_idx,x_coord,y_coord,total_acc,peak_position_ratio,d50,gini,time_based_std,dry_ratio,max_quartile_index,times,values,"(10, 0.3, 'peak_value')","(10, 0.3, 'threshold')","(10, 0.3, 'neighbourhood_sum')","(10, 0.3, 'fld_area_at_peak')","(10, 0.3, 'fld_vol_at_peak')","(10, 0.3, 'fld_area_under_threshold')","(10, 0.3, 'fld_area_under_cluster')","(10, 0.3, 'fld_vol_under_threshold')","(10, 0.3, 'fld_vol_under_cluster')","(10, 0.5, 'peak_value')","(10, 0.5, 'threshold')","(10, 0.5, 'neighbourhood_sum')","(10, 0.5, 'fld_area_at_peak')","(10, 0.5, 'fld_vol_at_peak')","(10, 0.5, 'fld_area_under_threshold')","(10, 0.5, 'fld_area_under_cluster')","(10, 0.5, 'fld_vol_under_threshold')","(10, 0.5, 'fld_vol_under_cluster')","(10, 0.7, 'peak_value')","(10, 0.7, 'threshold')","(10, 0.7, 'neighbourhood_sum')","(10, 0.7, 'fld_area_at_peak')","(10, 0.7, 'fld_vol_at_peak')","(10, 0.7, 'fld_area_under_threshold')","(10, 0.7, 'fld_area_under_cluster')","(10, 0.7, 'fld_vol_under_threshold')","(10, 0.7, 'fld_vol_under_cluster')","(10, 0.9, 'peak_value')","(10, 0.9, 'threshold')","(10, 0.9, 'neighbourhood_sum')","(10, 0.9, 'fld_area_at_peak')","(10, 0.9, 'fld_vol_at_peak')","(10, 0.9, 'fld_area_under_threshold')","(10, 0.9, 'fld_area_under_cluster')","(10, 0.9, 'fld_vol_under_threshold')","(10, 0.9, 'fld_vol_under_cluster')","(30, 0.3, 'peak_value')","(30, 0.3, 'threshold')","(30, 0.3, 'neighbourhood_sum')","(30, 0.3, 'fld_area_at_peak')","(30, 0.3, 'fld_vol_at_peak')","(30, 0.3, 'fld_area_under_threshold')","(30, 0.3, 'fld_area_under_cluster')","(30, 0.3, 'fld_vol_under_threshold')","(30, 0.3, 'fld_vol_under_cluster')","(30, 0.5, 'peak_value')","(30, 0.5, 'threshold')","(30, 0.5, 'neighbourhood_sum')","(30, 0.5, 'fld_area_at_peak')","(30, 0.5, 'fld_vol_at_peak')","(30, 0.5, 'fld_area_under_threshold')","(30, 0.5, 'fld_area_under_cluster')","(30, 0.5, 'fld_vol_under_threshold')","(30, 0.5, 'fld_vol_under_cluster')","(30, 0.7, 'peak_value')","(30, 0.7, 'threshold')","(30, 0.7, 'neighbourhood_sum')","(30, 0.7, 'fld_area_at_peak')","(30, 0.7, 'fld_vol_at_peak')","(30, 0.7, 'fld_area_under_threshold')","(30, 0.7, 'fld_area_under_cluster')","(30, 0.7, 'fld_vol_under_threshold')","(30, 0.7, 'fld_vol_under_cluster')","(30, 0.9, 'peak_value')","(30, 0.9, 'threshold')","(30, 0.9, 'neighbourhood_sum')","(30, 0.9, 'fld_area_at_peak')","(30, 0.9, 'fld_vol_at_peak')","(30, 0.9, 'fld_area_under_threshold')","(30, 0.9, 'fld_area_under_cluster')","(30, 0.9, 'fld_vol_under_threshold')","(30, 0.9, 'fld_vol_under_cluster')",mean_sm_2_before_event,mean_sm_3_before_event,mean_sm_4_before_event,mean_sm_5_before_event,mean_sm_catchment,hc_at_peak,ensemble
1,1999,7493,7509,30.73919105529785,7501,87,80,237500.0,367500.0,48.264076,0.5333333333333333,49.21108110114731,0.8181655550803333,0.2128686556680551,6.25,2,"DatetimeIndex(['1999-10-13 05:00:00', '1999-10-13 06:00:00',
               '1999-10-13 07:00:00', '1999-10-13 08:00:00',
               '1999-10-13 09:00:00', '1999-10-13 10:00:00',
               '1999-10-13 11:00:00', '1999-10-13 12:00:00',
               '1999-10-13 13:00:00', '1999-10-13 14:00:00',
               '1999-10-13 15:00:00', '1999-10-13 16:00:00',
               '1999-10-13 17:00:00', '1999-10-13 18:00:00',
               '1999-10-13 19:00:00', '1999-10-13 20:00:00'],
              dtype='datetime64[ns]', freq=None)","[4.0358334e+00 4.2884202e+00 3.1375895e+00 5.1905374e-07 1.8029128e-06
 1.5252293e-06 3.6677892e-07 9.3820494e-01 3.0739191e+01 4.5818348e+00
 3.0739819e-05 1.3634421e-01 2.1023801e-04 4.4590227e-02 2.8127512e-02
 3.3369794e-01]",30.73919105529785,9.221757888793945,58.14067077636719,0.5417999625205994,141687.0,2.107800006866455,2.107800006866455,491023.78125,491023.78125,30.73919105529785,15.369595527648926,58.14067077636719,0.5417999625205994,141687.0,1.9763998985290527,1.9763998985290527,462372.3125,462372.3125,30.73919105529785,21.517433166503906,58.14067077636719,0.5417999625205994,141687.0,1.9763998985290527,1.9763998985290527,462372.3125,462372.3125,30.73919105529785,27.665271759033203,58.14067077636719,0.5417999625205994,141687.0,1.3292999267578125,1.3292999267578125,293562.90625,293562.90625,30.73919105529785,9.221757888793945,58.14067077636719,0.13499999046325684,62204.3984375,0.35189998149871826,0.35189998149871826,161617.515625,161617.515625,30.73919105529785,15.369595527648926,58.14067077636719,0.13499999046325684,62204.3984375,0.34289997816085815,0.34289997816085815,157285.8125,157285.8125,30.73919105529785,21.517433166503906,58.14067077636719,0.13499999046325684,62204.3984375,0.34289997816085815,0.34289997816085815,157285.8125,157285.8125,30.73919105529785,27.665271759033203,58.14067077636719,0.13499999046325684,62204.3984375,0.1988999843597412,0.1988999843597412,92657.703125,92657.703125,65.50236892700195,64.36179224650066,64.04040050506592,64.14932785034179,25.559893880316036,0.3313971161842346,05
5,2051,5506,5520,34.05827331542969,5509,88,82,242500.0,377500.0,39.651066,0.23076923076923078,18.949710253886863,0.8899388799599577,0.04090459178691072,0.0,0,"DatetimeIndex(['2051-07-20 10:00:00', '2051-07-20 11:00:00',
               '2051-07-20 12:00:00', '2051-07-20 13:00:00',
               '2051-07-20 14:00:00', '2051-07-20 15:00:00',
               '2051-07-20 16:00:00', '2051-07-20 17:00:00',
               '2051-07-20 18:00:00', '2051-07-20 19:00:00',
               '2051-07-20 20:00:00', '2051-07-20 21:00:00',
               '2051-07-20 22:00:00', '2051-07-20 23:00:00'],
              dtype='datetime64[ns]', freq=None)","[1.0602723e-06 1.9392356e+00 2.1015687e+00 3.4058273e+01 1.4720618e+00
 7.4504957e-02 4.1450593e-03 1.2518208e-03 4.8667985e-06 9.1017745e-07
 6.8688337e-06 7.8038938e-06 1.5044511e-06 3.4558386e-06]",34.05827331542969,10.217482566833496,68.30471801757812,0.4724999964237213,125170.203125,1.6631999015808105,1.6145999431610107,481931.09375,470052.90625,34.05827331542969,17.029136657714844,68.30471801757812,0.4724999964237213,125170.203125,1.0196999311447144,1.0196999311447144,290694.625,290694.625,34.05827331542969,23.840791702270508,68.30471801757812,0.4724999964237213,125170.203125,0.4724999964237213,0.4724999964237213,125170.203125,125170.203125,34.05827331542969,30.65244483947754,68.30471801757812,0.4724999964237213,125170.203125,0.4724999964237213,0.4724999964237213,125170.203125,125170.203125,34.05827331542969,10.217482566833496,68.30471801757812,0.09719999879598618,51016.5,0.49049997329711914,0.48240000009536743,250526.6875,246876.3125,34.05827331542969,17.029136657714844,68.30471801757812,0.09719999879598618,51016.5,0.2798999845981598,0.2798999845981598,142466.40625,142466.40625,34.05827331542969,23.840791702270508,68.30471801757812,0.09719999879598618,51016.5,0.09719999879598618,0.09719999879598618,51016.5,51016.5,34.05827331542969,30.65244483947754,68.30471801757812,0.09719999879598618,51016.5,0.09719999879598618,0.09719999879598618,51016.5,51016.5,50.23847961425781,50.40016555786133,50.53499984741211,50.65310440063477,18.427313825667227,0.3229771554470062,05
6,2053,7888,7911,32.94145584106445,7897,88,79,242500.0,362500.0,75.08808,0.4090909090909091,38.99456582321328,0.771969954435372,0.1350955217333839,4.3478260869565215,1,"DatetimeIndex(['2053-10-29 16:00:00', '2053-10-29 17:00:00',
               '2053-10-29 18:00:00', '2053-10-29 19:00:00',
               '2053-10-29 20:00:00', '2053-10-29 21:00:00',
               '2053-10-29 22:00:00', '2053-10-29 23:00:00',
               '2053-10-30 00:00:00', '2053-10-30 01:00:00',
               '2053-10-30 02:00:00', '2053-10-30 03:00:00',
               '2053-10-30 04:00:00', '2053-10-30 05:00:00',
               '2053-10-30 06:00:00', '2053-10-30 07:00:00',
               '2053-10-30 08:00:00', '2053-10-30 09:00:00',
               '2053-10-30 10:00:00', '2053-10-30 11:00:00',
               '2053-10-30 12:00:00', '2053-10-30 13:00:00',
               '2053-10-30 14:00:00'],
              dtype='datetime64[ns]', freq=None)","[2.1651795e-06 9.2983123e-07 2.9078288e-07 8.5875303e-02 6.1009032e-01
 1.2973318e-04 8.6674815e-01 1.0762739e+00 1.5838259e+01 3.2941456e+01
 3.7408721e+00 1.7696435e+00 1.8390262e+00 2.5357294e+00 2.5135338e+00
 7.2694750e+00 1.1646990e+00 1.2365451e+00 4.0087137e-01 5.1177663e-01
 4.5781460e-02 4.8226266e-06 6.4128566e-01]",32.94145584106445,9.882436752319336,55.19308090209961,0.59579998254776,157692.59375,2.744999885559082,2.744999885559082,711252.875,711252.875,32.94145584106445,16.470727920532227,55.19308090209961,0.59579998254776,157692.59375,1.1069999933242798,1.1069999933242798,261899.984375,261899.984375,32.94145584106445,23.059019088745117,55.19308090209961,0.59579998254776,157692.59375,0.9728999733924866,0.9728999733924866,231066.890625,231066.890625,32.94145584106445,29.647310256958008,55.19308090209961,0.59579998254776,157692.59375,0.59579998254776,0.59579998254776,157692.59375,157692.59375,32.94145584106445,9.882436752319336,55.19308090209961,0.133200004696846,66377.703125,0.564300000667572,0.564300000667572,289761.28125,289761.28125,32.94145584106445,16.470727920532227,55.19308090209961,0.133200004696846,66377.703125,0.17910000681877136,0.17910000681877136,88850.703125,88850.703125,32.94145584106445,23.059019088745117,55.19308090209961,0.133200004696846,66377.703125,0.1665000021457672,0.1665000021457672,81748.8046875,81748.8046875,32.94145584106445,29.647310256958008,55.19308090209961,0.133200004696846,66377.703125,0.133200004696846,0.133200004696846,66377.703125,66377.703125,68.84498977661133,69.01250966389973,69.5616626739502,70.02337341308593,23.57053116130156,0.33534055948257446,05
3,2020,4620,4628,31.402069091796875,4621,88,81,242500.0,372500.0,36.77343,0.14285714285714285,5.921072869669081,0.838483366557992,0.050453406646704654,62.5,0,"DatetimeIndex(['2020-06-13 12:00:00', '2020-06-13 13:00:00',
               '2020-06-13 14:00:00', '2020-06-13 15:00:00',
               '2020-06-13 16:00:00', '2020-06-13 17:00:00',
               '2020-06-13 18:00:00', '2020-06-13 19:00:00'],
              dtype='datetime64[ns]', freq=None)","[5.37133932e+00 3.14020691e+01 2.36207270e-05 0.00000000e+00
 0.00000000e+00 5.73093352e-12 1.42879805e-11 3.64423187e-07]",31.402069091796875,9.420620918273926,37.00567626953125,0.564300000667572,126155.703125,0.564300000667572,0.564300000667572,126155.703125,126155.703125,31.402069091796875,15.701034545898438,37.00567626953125,0.564300000667572,126155.703125,0.564300000667572,0.564300000667572,126155.703125,126155.703125,31.402069091796875,21.981447219848633,37.00567626953125,0.564300000667572,126155.703125,0.564300000667572,0.564300000667572,126155.703125,126155.703125,31.402069091796875,28.26186180114746,37.00567626953125,0.564300000667572,126155.703125,0.564300000667572,0.564300000667572,126155.703125,126155.703125,31.402069091796875,9.420620918273926,37.00567626953125,0.08909999579191208,42814.80078125,0.08909999579191208,0.08909999579191208,42814.80078125,42814.80078125,31.402069091796875,15.701034545898438,37.00567626953125,0.08909999579191208,42814.80078125,0.08909999579191208,0.08909999579191208,42814.80078125,42814.80078125,31.402069091796875,21.981447219848633,37.00567626953125,0.08909999579191208,42814.80078125,0.08909999579191208,0.08909999579191208,42814.80078125,42814.80078125,31.402069091796875,28.26186180114746,37.00567626953125,0.08909999579191208,42814.80078125,0.08909999579191208,0.08909999579191208,42814.80078125,42814.80078125,63.666494369506836,64.08557001749675,64.47346782684326,64.8395881652832,21.44017993430405,0.32815414667129517,05
2,2012,6445,6454,32.79150390625,6446,90,81,252500.0,372500.0,42.239986,0.125,4.930644267310136,0.8325339021792997,0.055461906212674605,44.44444444444444,0,"DatetimeIndex(['2012-08-29 13:00:00', '2012-08-29 14:00:00',
               '2012-08-29 15:00:00', '2012-08-29 16:00:00',
               '2012-08-29 17:00:00', '2012-08-29 18:00:00',
               '2012-08-29 19:00:00', '2012-08-29 20:00:00',
               '2012-08-29 21:00:00'],
              dtype='datetime64[ns]', freq=None)","[8.1853342e+00 3.2791504e+01 1.2628458e+00 2.9084238e-04 2.7421962e-07
 4.0722182e-07 3.8188807e-07 6.6745535e-08 1.0305370e-05]",32.79150390625,9.837451934814453,37.976112365722656,0.6191999912261963,177745.5,0.6740999817848206,0.6740999817848206,187950.59375,187950.59375,32.79150390625,16.395751953125,37.976112365722656,0.6191999912261963,177745.5,0.6740999817848206,0.6740999817848206,187950.59375,187950.59375,32.79150390625,22.954051971435547,37.976112365722656,0.6191999912261963,177745.5,0.6191999912261963,0.6191999912261963,177745.5,177745.5,32.79150390625,29.512351989746094,37.976112365722656,0.6191999912261963,177745.5,0.6191999912261963,0.6191999912261963,177745.5,177745.5,32.79150390625,9.837451934814453,37.976112365722656,0.16200000047683716,84258.8984375,0.16380000114440918,0.16380000114440918,85008.6015625,85008.6015625,32.79150390625,16.395751953125,37.976112365722656,0.16200000047683716,84258.8984375,0.16380000114440918,0.16380000114440918,85008.6015625,85008.6015625,32.79150390625,22.954051971435547,37.976112365722656,0.16200000047683716,84258.8984375,0.16200000047683716,0.16200000047683716,84258.8984375,84258.8984375,32.79150390625,29.512351989746094,37.976112365722656,0.16200000047683716,84258.8984375,0.16200000047683716,0.16200000047683716,84258.8984375,84258.8984375,69.17114639282227,69.73571268717448,70.2901382446289,70.91831817626954,21.380434369677186,0.31107059121131897,05
4,2042,7037,7053,30.12540054321289,7045,88,84,242500.0,387500.0,53.083878,0.5333333333333333,47.60636654649929,0.8673376408400013,0.06107954610524351,25.0,1,"DatetimeIndex(['2042-09-24 05:00:00', '2042-09-24 06:00:00',
               '2042-09-24 07:00:00', '2042-09-24 08:00:00',
               '2042-09-24 09:00:00', '2042-09-24 10:00:00',
               '2042-09-24 11:00:00', '2042-09-24 12:00:00',
               '2042-09-24 13:00:00', '2042-09-24 14:00:00',
               '2042-09-24 15:00:00', '2042-09-24 16:00:00',
               '2042-09-24 17:00:00', '2042-09-24 18:00:00',
               '2042-09-24 19:00:00', '2042-09-24 20:00:00'],
              dtype='datetime64[ns]', freq=None)","[9.34385184e-07 2.10085839e-01 1.07916065e-04 6.29697621e-01
 6.08915329e-01 8.17545131e-02 3.86673510e-01 2.03783779e+01
 3.01254005e+01 6.62861049e-01 2.76731356e-07 4.64641020e-10
 1.43127423e-07 5.92635310e-08 5.79136099e-07 5.23265840e-07]",30.12540054321289,9.037620544433594,99.94656372070312,0.6929999589920044,234160.203125,2.252699851989746,2.252699851989746,696821.375,696821.375,30.12540054321289,15.062700271606445,99.94656372070312,0.6929999589920044,234160.203125,2.252699851989746,2.252699851989746,696821.375,696821.375,30.12540054321289,21.087779998779297,99.94656372070312,0.6929999589920044,234160.203125,1.6190998554229736,1.6190998554229736,514251.0,514251.0,30.12540054321289,27.11285972595215,99.94656372070312,0.6929999589920044,234160.203125,1.1078999042510986,0.6929999589920044,361693.8125,234160.203125,30.12540054321289,9.037620544433594,99.94656372070312,0.24660000205039978,137466.0,0.7065000534057617,0.7065000534057617,366373.8125,366373.8125,30.12540054321289,15.062700271606445,99.94656372070312,0.24660000205039978,137466.0,0.7065000534057617,0.7065000534057617,366373.8125,366373.8125,30.12540054321289,21.087779998779297,99.94656372070312,0.24660000205039978,137466.0,0.558899998664856,0.558899998664856,288230.40625,288230.40625,30.12540054321289,27.11285972595215,99.94656372070312,0.24660000205039978,137466.0,0.40049999952316284,0.24660000205039978,211020.296875,137466.0,85.36014556884766,80.44390614827473,78.21530151367188,77.10458221435547,22.743816732233338,0.3287876844406128,05
7,2055,4804,4837,31.04436683654785,4814,90,82,252500.0,377500.0,41.684444,0.3125,29.746029682630716,0.9244997393320353,0.1516392813045704,6.0606060606060606,1,"DatetimeIndex(['2055-06-21 04:00:00', '2055-06-21 05:00:00',
               '2055-06-21 06:00:00', '2055-06-21 07:00:00',
               '2055-06-21 08:00:00', '2055-06-21 09:00:00',
               '2055-06-21 10:00:00', '2055-06-21 11:00:00',
               '2055-06-21 12:00:00', '2055-06-21 13:00:00',
               '2055-06-21 14:00:00', '2055-06-21 15:00:00',
               '2055-06-21 16:00:00', '2055-06-21 17:00:00',
               '2055-06-21 18:00:00', '2055-06-21 19:00:00',
               '2055-06-21 20:00:00', '2055-06-21 21:00:00',
               '2055-06-21 22:00:00', '2055-06-21 23:00:00',
               '2055-06-22 00:00:00', '2055-06-22 01:00:00',
               '2055-06-22 02:00:00', '2055-06-22 03:00:00',
               '2055-06-22 04:00:00', '2055-06-22 05:00:00',
               '2055-06-22 06:00:00', '2055-06-22 07:00:00',
               '2055-06-22 08:00:00', '2055-06-22 09:00:00',
               '2055-06-22 10:00:00', '2055-06-22 11:00:00',
               '2055-06-22 12:00:00'],
              dtype='datetime64[ns]', freq=None)","[2.3064911e-05 1.5632055e-06 2.2882500e-06 2.1211124e-06 2.1305555e-02
 1.7789479e-01 1.9458659e+00 2.1268759e+00 1.4787371e-05 4.6660712e-01
 3.1044367e+01 1.9135978e+00 3.9518423e-02 2.9896441e-04 3.1409245e-02
 6.9279201e-07 1.1750132e-06 8.1099256e-07 1.3530892e-07 4.5350887e-07
 1.1191019e-06 1.0211169e-06 3.8405096e-06 1.2578608e-01 1.0062392e-01
 3.6928982e-01 3.1801808e+00 1.3948083e-01 1.5503550e-06 1.4538406e-06
 1.2836097e-03 2.4167005e-06 2.6473758e-06]",31.04436683654785,9.313310623168945,40.171356201171875,0.5867999792098999,137917.796875,0.809999942779541,0.809999942779541,192946.5,192946.5,31.04436683654785,15.522183418273926,40.171356201171875,0.5867999792098999,137917.796875,0.7946999669075012,0.7946999669075012,186667.1875,186667.1875,31.04436683654785,21.731056213378906,40.171356201171875,0.5867999792098999,137917.796875,0.7946999669075012,0.7946999669075012,186667.1875,186667.1875,31.04436683654785,27.939929962158203,40.171356201171875,0.5867999792098999,137917.796875,0.5867999792098999,0.5867999792098999,137917.796875,137917.796875,31.04436683654785,9.313310623168945,40.171356201171875,0.08460000157356262,43848.0,0.11340000480413437,0.11340000480413437,59898.6015625,59898.6015625,31.04436683654785,15.522183418273926,40.171356201171875,0.08460000157356262,43848.0,0.1071000024676323,0.1071000024676323,55272.6015625,55272.6015625,31.04436683654785,21.731056213378906,40.171356201171875,0.08460000157356262,43848.0,0.1071000024676323,0.1071000024676323,55272.6015625,55272.6015625,31.04436683654785,27.939929962158203,40.171356201171875,0.08460000157356262,43848.0,0.08460000157356262,0.08460000157356262,43848.0,43848.0,76.24883270263672,76.13182322184245,76.64756965637207,76.92062835693359,21.834179008947263,0.3282417356967926,05
8,2055,6598,6614,44.73505783081055,6601,87,84,237500.0,387500.0,76.70932,0.2,17.04171455485913,0.8143186767446853,0.1323588424527409,6.25,0,"DatetimeIndex(['2055-09-05 22:00:00', '2055-09-05 23:00:00',
               '2055-09-06 00:00:00', '2055-09-06 01:00:00',
               '2055-09-06 02:00:00', '2055-09-06 03:00:00',
               '2055-09-06 04:00:00', '2055-09-06 05:00:00',
               '2055-09-06 06:00:00', '2055-09-06 07:00:00',
               '2055-09-06 08:00:00', '2055-09-06 09:00:00',
               '2055-09-06 10:00:00', '2055-09-06 11:00:00',
               '2055-09-06 12:00:00', '2055-09-06 13:00:00'],
              dtype='datetime64[ns]', freq=None)","[4.1413465e+00 9.2865534e+00 4.2562447e-02 4.4735058e+01 1.0688935e+01
 1.4779967e-04 5.6371349e-04 2.1141385e-01 4.9102573e+00 2.6923985e+00
 1.6120221e-06 2.6075992e-07 5.1457681e-07 4.1641713e-05 3.3852732e-05
 5.7915713e-07]",44.73505783081055,13.420517921447754,83.07170104980469,0.824400007724762,304144.1875,2.887199878692627,2.887199878692627,987569.9375,987569.9375,44.73505783081055,22.367528915405273,83.07170104980469,0.824400007724762,304144.1875,2.887199878692627,2.887199878692627,987569.9375,987569.9375,44.73505783081055,31.31454086303711,83.07170104980469,0.824400007724762,304144.1875,2.021399974822998,2.021399974822998,727259.375,727259.375,44.73505783081055,40.26155090332031,83.07170104980469,0.824400007724762,304144.1875,0.824400007724762,0.824400007724762,304144.1875,304144.1875,44.73505783081055,13.420517921447754,83.07170104980469,0.295199990272522,201630.59375,1.0286999940872192,1.0286999940872192,608886.875,608886.875,44.73505783081055,22.367528915405273,83.07170104980469,0.295199990272522,201630.59375,1.0286999940872192,1.0286999940872192,608886.875,608886.875,44.73505783081055,31.31454086303711,83.07170104980469,0.295199990272522,201630.59375,0.7353000044822693,0.7353000044822693,458784.90625,458784.90625,44.73505783081055,40.26155090332031,83.07170104980469,0.295199990272522,201630.59375,0.295199990272522,0.295199990272522,201630.59375,201630.59375,77.63764190673828,76.88134511311848,76.5308666229248,76.43919525146484,22.525591976134503,0.33058011531829834,05
9,2063,8226,8261,34.16686248779297,8243,86,85,232500.0,392500.0,50.97753,0.5,48.451820004934945,0.8973767876040315,0.10283270685860176,0.0,1,"DatetimeIndex(['2063-11-13 18:00:00', '2063-11-13 19:00:00',
               '2063-11-13 20:00:00', '2063-11-13 21:00:00',
               '2063-11-13 22:00:00', '2063-11-13 23:00:00',
               '2063-11-14 00:00:00', '2063-11-14 01:00:00',
               '2063-11-14 02:00:00', '2063-11-14 03:00:00',
               '2063-11-14 04:00:00', '2063-11-14 05:00:00',
               '2063-11-14 06:00:00', '2063-11-14 07:00:00',
               '2063-11-14 08:00:00', '2063-11-14 09:00:00',
               '2063-11-14 10:00:00', '2063-11-14 11:00:00',
               '2063-11-14 12:00:00', '2063-11-14 13:00:00',
               '2063-11-14 14:00:00', '2063-11-14 15:00:00',
               '2063-11-14 16:00:00', '2063-11-14 17:00:00',
               '2063-11-14 18:00:00', '2063-11-14 19:00:00',
               '2063-11-14 20:00:00', '2063-11-14 21:00:00',
               '2063-11-14 22:00:00', '2063-11-14 23:00:00',
               '2063-11-15 00:00:00', '2063-11-15 01:00:00',
               '2063-11-15 02:00:00', '2063-11-15 03:00:00',
               '2063-11-15 04:00:00'],
              dtype='datetime64[ns]', freq=None)","[9.1604926e-02 5.0738445e-06 3.1093200e-06 2.8703130e-06 4.3631198e-06
 2.2252302e-06 5.1678585e-06 4.1129965e-06 2.6811558e-06 1.4035707e+00
 3.3288682e+00 2.6870600e-06 1.3088816e-06 2.2835864e-06 5.2425680e-06
 1.4659415e+00 3.0166709e+00 3.4166862e+01 1.8378872e+00 1.1119029e-05
 1.2470813e-02 9.2227143e-01 2.8706636e-06 5.9394702e-06 2.4517527e+00
 8.2942730e-01 2.1156546e-02 1.4108254e+00 1.8103797e-02 4.0508028e-05
 2.6491703e-06 4.4174662e-06 1.2511256e-06 4.2585793e-06 3.2823073e-06]",34.16686248779297,10.250059127807617,15.975563049316406,0.534600019454956,185503.5,0.5904000401496887,0.5904000401496887,196551.0,196551.0,34.16686248779297,17.083431243896484,15.975563049316406,0.534600019454956,185503.5,0.534600019454956,0.534600019454956,185503.5,185503.5,34.16686248779297,23.91680335998535,15.975563049316406,0.534600019454956,185503.5,0.534600019454956,0.534600019454956,185503.5,185503.5,34.16686248779297,30.75017547607422,15.975563049316406,0.534600019454956,185503.5,0.534600019454956,0.534600019454956,185503.5,185503.5,34.16686248779297,10.250059127807617,15.975563049316406,0.2402999997138977,125046.8984375,0.24210000038146973,0.24210000038146973,125880.296875,125880.296875,34.16686248779297,17.083431243896484,15.975563049316406,0.2402999997138977,125046.8984375,0.2402999997138977,0.2402999997138977,125046.8984375,125046.8984375,34.16686248779297,23.91680335998535,15.975563049316406,0.2402999997138977,125046.8984375,0.2402999997138977,0.2402999997138977,125046.8984375,125046.8984375,34.16686248779297,30.75017547607422,15.975563049316406,0.2402999997138977,125046.8984375,0.2402999997138977,0.2402999997138977,125046.8984375,125046.8984375,81.80603790283203,82.06970977783203,82.19554328918457,82.37637329101562,24.37185518672123,0.3292039930820465,05
11,2076,7249,7260,36.067222595214844,7251,85,82,227500.0,377500.0,48.85735,0.2,15.674346134375007,0.8345408434804993,0.058744065166552346,9.090909090909092,0,"DatetimeIndex(['2076-10-03 01:00:00', '2076-10-03 02:00:00',
               '2076-10-03 03:00:00', '2076-10-03 04:00:00',
               '2076-10-03 05:00:00', '2076-10-03 06:00:00',
               '2076-10-03 07:00:00', '2076-10-03 08:00:00',
               '2076-10-03 09:00:00', '2076-10-03 10:00:00',
               '2076-10-03 11:00:00'],
              dtype='datetime64[ns]', freq=None)","[2.9802596e-02 3.9330823e+00 3.6067223e+01 7.2172322e+00 1.6099838e+00
 1.5318225e-06 1.9054134e-05 4.2698239e-06 8.6379055e-07 4.9030314e-07
 2.6234973e-06]",36.067222595214844,10.820167541503906,88.75139617919922,0.710099995136261,181754.09375,8.43120002746582,8.43120002746582,2785120.0,2785120.0,36.067222595214844,18.033611297607422,88.75139617919922,0.710099995136261,181754.09375,7.499699592590332,7.499699592590332,2482333.25,2482333.25,36.067222595214844,25.247055053710938,88.75139617919922,0.710099995136261,181754.09375,4.643099784851074,4.643099784851074,1500934.5,1500934.5,36.067222595214844,32.46049880981445,88.75139617919922,0.710099995136261,181754.09375,1.9682998657226562,1.9682998657226562,546716.6875,546716.6875,36.067222595214844,10.820167541503906,88.75139617919922,0.1656000018119812,69573.6015625,2.985300302505493,2.985300302505493,1684943.375,1684943.375,36.067222595214844,18.033611297607422,88.75139617919922,0.1656000018119812,69573.6015625,2.717100143432617,2.717100143432617,1525274.0,1525274.0,36.067222595214844,25.247055053710938,88.75139617919922,0.1656000018119812,69573.6015625,1.6542000770568848,1.6542000770568848,912287.6875,912287.6875,36.067222595214844,32.46049880981445,88.75139617919922,0.1656000018119812,69573.6015625,0.5526000261306763,0.5526000261306763,267101.09375,267101.09375,72.78786087036133,73.00501505533855,71.53276634216309,70.32461853027344,22.71018607134593,0.29142528772354126,05
