,event_num,yr,start_idx,stop_idx,max_precip,t_global,x_idx,y_idx,x_coord,y_coord,total_acc,peak_position_ratio,d50,gini,time_based_std,dry_ratio,max_quartile_index,times,values,10cm_thr0.3_peak_value,10cm_thr0.3_threshold,10cm_thr0.3_threshold_mask,10cm_thr0.3_cluster_mask,10cm_thr0.3_neighbourhood_sum,10cm_thr0.3_fld_area_at_peak,10cm_thr0.3_fld_vol_at_peak,10cm_thr0.3_fld_area_under_threshold,10cm_thr0.3_fld_vol_under_threshold,10cm_thr0.3_fld_area_under_cluster,10cm_thr0.3_fld_vol_under_cluster,10cm_thr0.5_peak_value,10cm_thr0.5_threshold,10cm_thr0.5_threshold_mask,10cm_thr0.5_cluster_mask,10cm_thr0.5_neighbourhood_sum,10cm_thr0.5_fld_area_at_peak,10cm_thr0.5_fld_vol_at_peak,10cm_thr0.5_fld_area_under_threshold,10cm_thr0.5_fld_vol_under_threshold,10cm_thr0.5_fld_area_under_cluster,10cm_thr0.5_fld_vol_under_cluster,10cm_thr0.7_peak_value,10cm_thr0.7_threshold,10cm_thr0.7_threshold_mask,10cm_thr0.7_cluster_mask,10cm_thr0.7_neighbourhood_sum,10cm_thr0.7_fld_area_at_peak,10cm_thr0.7_fld_vol_at_peak,10cm_thr0.7_fld_area_under_threshold,10cm_thr0.7_fld_vol_under_threshold,10cm_thr0.7_fld_area_under_cluster,10cm_thr0.7_fld_vol_under_cluster,10cm_thr0.9_peak_value,10cm_thr0.9_threshold,10cm_thr0.9_threshold_mask,10cm_thr0.9_cluster_mask,10cm_thr0.9_neighbourhood_sum,10cm_thr0.9_fld_area_at_peak,10cm_thr0.9_fld_vol_at_peak,10cm_thr0.9_fld_area_under_threshold,10cm_thr0.9_fld_vol_under_threshold,10cm_thr0.9_fld_area_under_cluster,10cm_thr0.9_fld_vol_under_cluster,30cm_thr0.3_peak_value,30cm_thr0.3_threshold,30cm_thr0.3_threshold_mask,30cm_thr0.3_cluster_mask,30cm_thr0.3_neighbourhood_sum,30cm_thr0.3_fld_area_at_peak,30cm_thr0.3_fld_vol_at_peak,30cm_thr0.3_fld_area_under_threshold,30cm_thr0.3_fld_vol_under_threshold,30cm_thr0.3_fld_area_under_cluster,30cm_thr0.3_fld_vol_under_cluster,30cm_thr0.5_peak_value,30cm_thr0.5_threshold,30cm_thr0.5_threshold_mask,30cm_thr0.5_cluster_mask,30cm_thr0.5_neighbourhood_sum,30cm_thr0.5_fld_area_at_peak,30cm_thr0.5_fld_vol_at_peak,30cm_thr0.5_fld_area_under_threshold,30cm_thr0.5_fld_vol_under_threshold,30cm_thr0.5_fld_area_under_cluster,30cm_thr0.5_fld_vol_under_cluster,30cm_thr0.7_peak_value,30cm_thr0.7_threshold,30cm_thr0.7_threshold_mask,30cm_thr0.7_cluster_mask,30cm_thr0.7_neighbourhood_sum,30cm_thr0.7_fld_area_at_peak,30cm_thr0.7_fld_vol_at_peak,30cm_thr0.7_fld_area_under_threshold,30cm_thr0.7_fld_vol_under_threshold,30cm_thr0.7_fld_area_under_cluster,30cm_thr0.7_fld_vol_under_cluster,30cm_thr0.9_peak_value,30cm_thr0.9_threshold,30cm_thr0.9_threshold_mask,30cm_thr0.9_cluster_mask,30cm_thr0.9_neighbourhood_sum,30cm_thr0.9_fld_area_at_peak,30cm_thr0.9_fld_vol_at_peak,30cm_thr0.9_fld_area_under_threshold,30cm_thr0.9_fld_vol_under_threshold,30cm_thr0.9_fld_area_under_cluster,30cm_thr0.9_fld_vol_under_cluster,mean_sm_2_before_event,mean_sm_3_before_event,mean_sm_4_before_event,mean_sm_5_before_event,mean_sm_catchment,ensemble,hydraulic_conductivity
0,1,1995,6755,6765,56.641822814941406,6758,5,3,452500.0,87500.0,63.941643,0.3333333333333333,27.28126075599569,0.86580391889964,0.0545840393114333,40.0,1,"DatetimeIndex(['1995-09-12 11:00:00', '1995-09-12 12:00:00',
               '1995-09-12 13:00:00', '1995-09-12 14:00:00',
               '1995-09-12 15:00:00', '1995-09-12 16:00:00',
               '1995-09-12 17:00:00', '1995-09-12 18:00:00',
               '1995-09-12 19:00:00', '1995-09-12 20:00:00'],
              dtype='datetime64[ns]', freq=None)","[1.0764596e+00 1.2041145e-01 4.9841647e+00 5.6641823e+01 1.1187820e+00
 0.0000000e+00 7.7105922e-10 1.6510784e-09 1.3822338e-07 1.1804202e-06]",56.641822814941406,16.992546844482423,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",42.168787309434265,0.6704999804496765,220912.203125,0.6704999804496765,220912.203125,0.6704999804496765,220912.203125,56.641822814941406,28.320911407470703,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",42.168787309434265,0.6704999804496765,220912.203125,0.6704999804496765,220912.203125,0.6704999804496765,220912.203125,56.641822814941406,39.64927597045898,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",42.168787309434265,0.6704999804496765,220912.203125,0.6704999804496765,220912.203125,0.6704999804496765,220912.203125,56.641822814941406,50.977640533447264,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",42.168787309434265,0.6704999804496765,220912.203125,0.6704999804496765,220912.203125,0.6704999804496765,220912.203125,56.641822814941406,16.992546844482423,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",42.168787309434265,0.1871999949216842,119576.703125,0.1871999949216842,119576.703125,0.1871999949216842,119576.703125,56.641822814941406,28.320911407470703,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",42.168787309434265,0.1871999949216842,119576.703125,0.1871999949216842,119576.703125,0.1871999949216842,119576.703125,56.641822814941406,39.64927597045898,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",42.168787309434265,0.1871999949216842,119576.703125,0.1871999949216842,119576.703125,0.1871999949216842,119576.703125,56.641822814941406,50.977640533447264,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",42.168787309434265,0.1871999949216842,119576.703125,0.1871999949216842,119576.703125,0.1871999949216842,119576.703125,43.998321533203125,44.087029774983726,44.17761421203613,44.264686584472656,29.59796876377529,1,0.4047413170337677
1,2,1997,7102,7117,33.67552185058594,7109,3,3,442500.0,87500.0,39.407635,0.5,45.82195249091208,0.9044834407647226,0.102521593052507,0.0,1,"DatetimeIndex(['1997-09-26 22:00:00', '1997-09-26 23:00:00',
               '1997-09-27 00:00:00', '1997-09-27 01:00:00',
               '1997-09-27 02:00:00', '1997-09-27 03:00:00',
               '1997-09-27 04:00:00', '1997-09-27 05:00:00',
               '1997-09-27 06:00:00', '1997-09-27 07:00:00',
               '1997-09-27 08:00:00', '1997-09-27 09:00:00',
               '1997-09-27 10:00:00', '1997-09-27 11:00:00',
               '1997-09-27 12:00:00'],
              dtype='datetime64[ns]', freq=None)","[1.6592596e+00 2.9855998e-02 1.6068025e-05 2.5384434e-05 6.1051037e-06
 5.1039827e-01 3.5264440e+00 3.3675522e+01 5.9466544e-03 1.2232126e-04
 3.3223983e-05 4.0735190e-06 6.9086053e-07 1.6114412e-06 3.8395115e-06]",33.67552185058594,10.10265655517578,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False  True False False]
 [False False  True  True  True False False False False]
 [False False False False  True  True  True False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False False  True  True  True False False False False]
 [False False False False  True  True  True False False]
 [False False False False False False False False False]]",77.42016696929932,0.5805000066757202,172145.703125,1.1430000066757202,362962.8125,1.1115000247955322,351582.3125,33.67552185058594,16.83776092529297,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False  True  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False  True  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",77.42016696929932,0.5805000066757202,172145.703125,1.0332000255584717,322537.5,1.0332000255584717,322537.5,33.67552185058594,23.57286529541016,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",77.42016696929932,0.5805000066757202,172145.703125,0.5805000066757202,172145.703125,0.5805000066757202,172145.703125,33.67552185058594,30.307969665527345,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",77.42016696929932,0.5805000066757202,172145.703125,0.5805000066757202,172145.703125,0.5805000066757202,172145.703125,33.67552185058594,10.10265655517578,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False  True False False]
 [False False  True  True  True False False False False]
 [False False False False  True  True  True False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False False  True  True  True False False False False]
 [False False False False  True  True  True False False]
 [False False False False False False False False False]]",77.42016696929932,0.0800999999046325,56722.5,0.2070000022649765,142637.40625,0.1953000128269195,137095.203125,33.67552185058594,16.83776092529297,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False  True  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False  True  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",77.42016696929932,0.0800999999046325,56722.5,0.1764000058174133,126879.296875,0.1764000058174133,126879.296875,33.67552185058594,23.57286529541016,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",77.42016696929932,0.0800999999046325,56722.5,0.0800999999046325,56722.5,0.0800999999046325,56722.5,33.67552185058594,30.307969665527345,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",77.42016696929932,0.0800999999046325,56722.5,0.0800999999046325,56722.5,0.0800999999046325,56722.5,53.17428970336914,53.22909673055013,53.373233795166016,53.571633911132814,37.19794746681496,1,0.38036900758743286
2,3,1999,6036,6046,30.10466957092285,6037,3,2,442500.0,82500.0,37.42349,0.1111111111111111,4.218516273157386,0.8606615415114398,0.044246386718897,20.0,0,"DatetimeIndex(['1999-08-12 12:00:00', '1999-08-12 13:00:00',
               '1999-08-12 14:00:00', '1999-08-12 15:00:00',
               '1999-08-12 16:00:00', '1999-08-12 17:00:00',
               '1999-08-12 18:00:00', '1999-08-12 19:00:00',
               '1999-08-12 20:00:00', '1999-08-12 21:00:00'],
              dtype='datetime64[ns]', freq=None)","[7.2820101e+00 3.0104670e+01 3.1784520e-02 4.8013073e-03 2.2059843e-04
 2.5574008e-07 1.8600106e-06 3.7251280e-07 9.6524843e-07 7.7449687e-07]",30.10466957092285,9.031400871276857,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False  True False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",30.62602925300598,0.2789999842643738,81871.203125,0.3402000069618225,101837.703125,0.3077999949455261,88803.0,30.10466957092285,15.052334785461426,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",30.62602925300598,0.2789999842643738,81871.203125,0.2789999842643738,81871.203125,0.2789999842643738,81871.203125,30.10466957092285,21.073268699646,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",30.62602925300598,0.2789999842643738,81871.203125,0.2789999842643738,81871.203125,0.2789999842643738,81871.203125,30.10466957092285,27.094202613830568,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",30.62602925300598,0.2789999842643738,81871.203125,0.2789999842643738,81871.203125,0.2789999842643738,81871.203125,30.10466957092285,9.031400871276857,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False  True False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",30.62602925300598,0.046799998730421,34340.3984375,0.0548999980092048,41322.59765625,0.048599999397993,35844.296875,30.10466957092285,15.052334785461426,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",30.62602925300598,0.046799998730421,34340.3984375,0.046799998730421,34340.3984375,0.046799998730421,34340.3984375,30.10466957092285,21.073268699646,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",30.62602925300598,0.046799998730421,34340.3984375,0.046799998730421,34340.3984375,0.046799998730421,34340.3984375,30.10466957092285,27.094202613830568,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",30.62602925300598,0.046799998730421,34340.3984375,0.046799998730421,34340.3984375,0.046799998730421,34340.3984375,33.124629974365234,33.271148681640625,33.41770839691162,33.583448791503905,31.490962526533348,1,0.3743409216403961
3,4,2005,6708,6719,38.83175277709961,6710,5,1,452500.0,77500.0,41.83649,0.2,14.788690273601905,0.8914012842731951,0.0322491680351361,27.27272727272727,0,"DatetimeIndex(['2005-09-10 12:00:00', '2005-09-10 13:00:00',
               '2005-09-10 14:00:00', '2005-09-10 15:00:00',
               '2005-09-10 16:00:00', '2005-09-10 17:00:00',
               '2005-09-10 18:00:00', '2005-09-10 19:00:00',
               '2005-09-10 20:00:00', '2005-09-10 21:00:00',
               '2005-09-10 22:00:00'],
              dtype='datetime64[ns]', freq=None)","[5.9294370e-03 2.3169920e+00 3.8831753e+01 4.3812945e-01 1.1642575e-01
 1.2725851e-01 8.2876078e-08 5.9333473e-07 1.5566786e-06 6.8616622e-08
 1.5762859e-07]",38.83175277709961,11.649525833129882,"[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False  True  True  True False False]
 [False False False False False False  True False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False  True  True  True False False]
 [False False False False False False  True False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",45.933366775512695,0.3851999938488006,122152.5,0.7505999803543091,223134.296875,0.7505999803543091,223134.296875,38.83175277709961,19.415876388549805,"[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",45.933366775512695,0.3851999938488006,122152.5,0.3851999938488006,122152.5,0.3851999938488006,122152.5,38.83175277709961,27.182226943969724,"[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",45.933366775512695,0.3851999938488006,122152.5,0.3851999938488006,122152.5,0.3851999938488006,122152.5,38.83175277709961,34.94857749938965,"[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",45.933366775512695,0.3851999938488006,122152.5,0.3851999938488006,122152.5,0.3851999938488006,122152.5,38.83175277709961,11.649525833129882,"[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False  True  True  True False False]
 [False False False False False False  True False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False  True  True  True False False]
 [False False False False False False  True False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",45.933366775512695,0.0746999979019165,60090.30078125,0.1512000113725662,95381.9921875,0.1512000113725662,95381.9921875,38.83175277709961,19.415876388549805,"[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",45.933366775512695,0.0746999979019165,60090.30078125,0.0746999979019165,60090.30078125,0.0746999979019165,60090.30078125,38.83175277709961,27.182226943969724,"[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",45.933366775512695,0.0746999979019165,60090.30078125,0.0746999979019165,60090.30078125,0.0746999979019165,60090.30078125,38.83175277709961,34.94857749938965,"[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False  True False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",45.933366775512695,0.0746999979019165,60090.30078125,0.0746999979019165,60090.30078125,0.0746999979019165,60090.30078125,51.37040328979492,51.46166610717773,51.5731897354126,51.70692901611328,32.45793511072795,1,0.4608492851257324
4,5,2012,7446,7455,32.849342346191406,7447,3,2,442500.0,82500.0,35.46755,0.125,6.056268919262177,0.8672133322853413,0.039743839009723,22.22222222222222,0,"DatetimeIndex(['2012-10-11 06:00:00', '2012-10-11 07:00:00',
               '2012-10-11 08:00:00', '2012-10-11 09:00:00',
               '2012-10-11 10:00:00', '2012-10-11 11:00:00',
               '2012-10-11 12:00:00', '2012-10-11 13:00:00',
               '2012-10-11 14:00:00'],
              dtype='datetime64[ns]', freq=None)","[1.8182169e+00 3.2849342e+01 7.5886494e-01 4.3219245e-07 4.4221093e-07
 2.8650569e-05 4.1029099e-02 3.4199613e-05 3.1646476e-05]",32.849342346191406,9.854802703857422,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True  True  True False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True  True  True False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",26.19104075501673,0.2852999866008758,80823.6015625,0.6857999563217163,179237.71875,0.6857999563217163,179237.71875,32.849342346191406,16.424671173095703,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",26.19104075501673,0.2852999866008758,80823.6015625,0.6461999416351318,169503.3125,0.6461999416351318,169503.3125,32.849342346191406,22.994539642333983,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",26.19104075501673,0.2852999866008758,80823.6015625,0.6461999416351318,169503.3125,0.6461999416351318,169503.3125,32.849342346191406,29.564408111572263,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",26.19104075501673,0.2852999866008758,80823.6015625,0.2852999866008758,80823.6015625,0.2852999866008758,80823.6015625,32.849342346191406,9.854802703857422,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True  True  True False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True  True  True False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",26.19104075501673,0.044999998062849,32701.5,0.086399994790554,57730.5,0.086399994790554,57730.5,32.849342346191406,16.424671173095703,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",26.19104075501673,0.044999998062849,32701.5,0.0791999995708465,54667.80078125,0.0791999995708465,54667.80078125,32.849342346191406,22.994539642333983,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True  True False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",26.19104075501673,0.044999998062849,32701.5,0.0791999995708465,54667.80078125,0.0791999995708465,54667.80078125,32.849342346191406,29.564408111572263,"[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]","[[False False False False False False False False False]
 [False False False False False False False False False]
 [False False False  True False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]
 [False False False False False False False False False]]",26.19104075501673,0.044999998062849,32701.5,0.044999998062849,32701.5,0.044999998062849,32701.5,38.37091064453125,36.369921366373696,35.1492862701416,34.424774169921875,33.644712070182514,1,0.3743409216403961
